,it,ft,bt,km,transmission,ownerno,owner,oem,model,modelyear,centralvariantid,variantname,price,priceactual,pricesaving,pricefixedtext,trendingtext,row_index,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownership,engine_displacement,transmission,year_of_manufacture,rto,top_features,color,engine_type,displacement,max_power,max_torque,no_of_cylinder,values_per_cylinder,fuel_suppy_system,turbo_charger,length,width,height,wheel_base,kerb_weight,gear_box,drive_type,seating_capacity,steering_type,front_brake_type,rear_brake_type,tyre_type,alloy_wheel_size,no_door_numbers,cargo_volumn,value_configuration,super_charger,turning_radius,top_speed,acceleration,gross_weight,front_tread,rear_tread,borex_stroke,compression_ratio,ground_clearance_unladen,city
904,0,Petrol,Hatchback,"1,20,000",Manual,4,4th Owner,Maruti,Maruti Swift,2006,4184,VXI BSII W/ ABS,₹ 1.35 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",904,2006,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",Fourth Owner,1298 cc,Manual,2006,MP07,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist",Others,In-Line Engine,1298,88.2@6000 (PS@rpm),"11.5@4,500 (kgm@rpm)",4.0,4.0,MPFI,No,3760mm,1690mm,1530mm,2390mm,1000kg,5 Speed,,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232 litres,,No,4.7 m,160 kmph,12.29 seconds,1415kg,1470mm,1480mm,74.0 x 75.5 mm,9:01,,delhi
905,0,Petrol,Sedan,"58,000",Manual,1,1st Owner,Honda,Honda Amaze,2014,1168,S i-Vtech,₹ 3.90 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",905,Aug 2014,Comprehensive,Petrol,5 Seats,"58,000 Kms",First Owner,1198 cc,Manual,2014,DL02,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Radio",Red,i-VTEC Petrol Engine,1198,86.7bhp@6000rpm,109Nm@4500rpm,4.0,4.0,,No,3990mm,1680mm,1505mm,2405mm,950kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,400-litres,SOHC,No,4.5 metres,160 Kmph,15 Seconds,,,,,,,delhi
906,0,Petrol,Sedan,"96,000",Manual,1,1st Owner,Honda,Honda City,2014,1218,i VTEC VX Option,₹ 5.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",906,Aug 2014,Comprehensive,Petrol,5 Seats,"96,000 Kms",First Owner,1497 cc,Manual,2014,DL9C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Maroon,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1065kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,510-litres,SOHC,No,5.3 metres,195 Kmph,10 Seconds,,1480mm,1465mm,73.0 X 89.4 mm,10.3:1,,delhi
907,0,Cng,Hatchback,"51,000",Manual,1,1st Owner,Maruti,Maruti Celerio,2019,6055,VXI CNG BSIV,₹ 4 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",907,Jan 2019,Comprehensive,CNG,5 Seats,"51,000 Kms",First Owner,998 cc,Manual,2019,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Silver,K10B Engine,998,58.33bhp@6000rpm,78Nm@3500rpm,3.0,4.0,Intelligent-Gas Port Injection,No,3695mm,1600mm,1560mm,2425mm,920kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,DOHC,No,4.7 metres,150 Kmph,15.05 Seconds,1350kg,1420mm,1410mm,73 X 82 mm,11.0:1,,delhi
908,0,Diesel,Hatchback,"70,000",Manual,1,1st Owner,Honda,Honda Jazz,2015,1344,1.5 SV i DTEC,₹ 3.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",908,2015,Third Party insurance,Diesel,5 Seats,"70,000 Kms",First Owner,1498 cc,Manual,2015,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Others,i-DTEC Diesel Engine,1498,98.6bhp@3600rpm,200Nm@1750rpm,4.0,4.0,,Yes,3955mm,1694mm,1544mm,2530mm,1146kg,6 Speed,FWD,5,Power,Disc,Drum,"Tubeless, Radial",,5,354-litres,DOHC,No,5.1 meters,172 Kmph,13.7 Seconds,,,,,,,delhi
909,0,Diesel,SUV,"27,000",Automatic,1,1st Owner,Hyundai,Hyundai Alcazar,2022,9938,1.5 Signature (O) 7-Seater Diesel AT,₹ 20.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",909,May 2022,Comprehensive,Diesel,7 Seats,"27,000 Kms",First Owner,1498 cc,Automatic,2022,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Blue,1.5 l diesel CRDi engine,1498,113.42bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,Common rail direct injection,Yes,4500mm,1790mm,1675mm,2760mm,1670,6-speed,,7,Power,Disc,Disc,"Tubeless, Radial",18,5,,DOHC,,,,,,,,,,,delhi
910,0,Petrol,SUV,"32,456",Manual,1,1st Owner,Tata,Tata Nexon,2020,9207,XM Plus S BSVI,₹ 8.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",910,Jan 2022,Comprehensive,Petrol,5 Seats,"32,456 Kms",First Owner,1199 cc,Manual,2020,UK08,"Power Steering, Power Windows Front, Air Conditioner, Heater, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",Blue,1.2l Turbocharged Revotron Engine,1199,118.35bhp@5500rpm,170Nm@1750-4000rpm,3.0,4.0,,NO,3993,1811,1606,2498,1315,6 Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",,5,350,,,5.1,,,,,,,,,delhi
911,0,Diesel,SUV,"15,000",Automatic,1,1st Owner,Mahindra,Mahindra Thar,2021,8076,LX 4-Str Hard Top Diesel AT BSVI,₹ 16.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",911,Dec 2021,Comprehensive,Diesel,4 Seats,"15,000 Kms",First Owner,2184 cc,Automatic,2021,DL9C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Red,mHawk 130 Engine,2184,130bhp@3750rpm,300Nm@1600-2800rpm,4.0,4.0,,Yes,3985mm,1855mm,1844mm,2450mm,1755,6 Speed,4X4,4,Power,Disc,Drum,"Radial, Tubeless",18,3,,,,,,,,1520mm,1520mm,,,,delhi
912,0,Petrol,Sedan,"34,940",Manual,1,1st Owner,Hyundai,Hyundai Verna,2021,8397,S Plus,₹ 9.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",912,Aug 2021,Comprehensive,Petrol,5 Seats,"34,940 Kms",First Owner,1497 cc,Manual,2021,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Black,1.5 l MPi petrol,1497,113.18bhp@6300rpm,143.8Nm@4500rpm,4.0,4.0,MPi,No,4440mm,1729mm,1475mm,2600,1160,6 Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",,4,,DOHC with VIS,,,,,,,,,,,delhi
913,0,Diesel,Sedan,"70,000",Manual,3,3rd Owner,Hyundai,Hyundai Verna,2016,1846,1.6 CRDi SX,₹ 5 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",913,2016,Third Party insurance,Diesel,5 Seats,"70,000 Kms",Third Owner,1582 cc,Manual,2016,DL12,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Others,U2 VGT Diesel Engine ,1582,126.2bhp@4000rpm,259.9Nm@1900-2750rpm,4.0,4.0,CRDI,Yes,4375mm,1700mm,1475mm,2570mm,1270,6 Speed ,FWD,5,Power,Disc,Drum,Tubeless,16,4,465-litres,DOHC,No,5.2 metres,190 Kmph ,10.62 Seconds,,,,77.2 X 84.5 mm,17.3:1,,delhi
914,0,Petrol,Hatchback,"73,679",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,3969,1.2 Zeta,₹ 6.08 Lakh,₹ 6.34 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",914,Aug 2019,Comprehensive,Petrol,5 Seats,"73,679 Kms",First Owner,1197 cc,Manual,2019,HR10,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Yellow,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,880kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.36 seconds,1340kg,1505mm,1515mm,,,,delhi
915,0,Petrol,Hatchback,"32,722",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2017,5602,1.2 Kappa Magna BSIV,₹ 4.23 Lakh,₹ 4.63 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",915,Mar 2017,Comprehensive,Petrol,5 Seats,"32,722 Kms",Second Owner,1197 cc,Manual,2017,DL8C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Speakers Front",Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1100,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,,delhi
916,0,Petrol,Hatchback,"70,000",Automatic,2,2nd Owner,Volkswagen,Volkswagen Polo,2018,1941,GT TSI,₹ 8 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",916,2018,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1197 cc,Automatic,2018,DL16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Others,TSI Petrol Engine,1197,103.5bhp@5000rpm,175Nm@1500-4100rpm,4.0,4.0,Direct Injection,Yes,3971mm,1682mm,1469mm,2469mm,1109 kg,7 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,280,DOHC,No,4.97 metres,177.22 kmph,10.61 Seconds,1580 kg,1460mm,1456mm,74.5 x 76.4,,,delhi
917,0,Petrol,Sedan,"59,059",Manual,1,1st Owner,Hyundai,Hyundai Verna,2019,5968,VTVT 1.6 SX Option,₹ 9.22 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",917,Jun 2019,Zero Dep,Petrol,5 Seats,"59,059 Kms",First Owner,1591 cc,Manual,2019,DL7C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Silver,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFI,No,4440mm,1729mm,1475mm,2600mm,1248,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,4,480,DOHC,No,5.2 metres,,11.31 Seconds,,,,77.0 X 85.44 mm,,,delhi
918,0,Petrol,Hatchback,"34,332",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2017,5602,1.2 Kappa Magna BSIV,₹ 4.33 Lakh,₹ 4.81 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",918,Nov 2017,Third Party insurance,Petrol,5 Seats,"34,332 Kms",Second Owner,1197 cc,Manual,2017,HR29,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Speakers Front",Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1100,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,,delhi
919,0,Diesel,SUV,"72,194",Manual,1,1st Owner,Ford,Ford Ecosport,2018,7355,1.5 Diesel Ambiente,₹ 5.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",919,Jun 2018,Third Party insurance,Diesel,5 Seats,"72,194 Kms",First Owner,1498 cc,Manual,2018,DL8C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",White,TDCi Diesel Engine,1498,98.96bhp@3750rpm,215Nm@1750-2500rpm,4.0,4.0,Direct Injection,Yes,3998mm,1765mm,1647mm,2519mm,1239Kg,5 Speed,FWD,5,Electric,Ventilated Disc,Drum,"Tubeless,Radial",,5,352-litres,SOHC,No,5.3 metres,,,1690Kg,,,73.5 X 88.3 mm,16.0:1,,delhi
920,0,Petrol,Hatchback,"56,740",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3969,1.2 Zeta,₹ 5.26 Lakh,₹ 5.47 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",920,Oct 2017,Zero Dep,Petrol,5 Seats,"56,740 Kms",First Owner,1197 cc,Manual,2017,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",White,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,880kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.36 seconds,1340kg,1505mm,1515mm,,,,delhi
921,0,Diesel,SUV,"72,490",Manual,1,1st Owner,Mahindra,Mahindra TUV 300,2019,3753,T6 Plus,₹ 6.55 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",921,Jun 2019,Third Party insurance,Diesel,7 Seats,"72,490 Kms",First Owner,1493 cc,Manual,2019,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",White,mHawk 100 Diesel Engine,1493,100bhp@3750rpm,240Nm@1600-2800rpm,3.0,2.0,CRDi,Yes,3995mm,1835mm,1826mm,2680mm,1650kg,5 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radials",,5,384-litres,,No,5.35 metres,156 Kmph,13.9 Seconds,2225kg,,,,,,delhi
922,0,Petrol,Hatchback,"35,828",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,5602,1.2 Kappa Magna BSIV,₹ 4.59 Lakh,₹ 5.04 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",922,Jan 2019,Third Party,Petrol,5 Seats,"35,828 Kms",First Owner,1197 cc,Manual,2018,UP32,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Speakers Front",Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1100,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,,delhi
923,0,Diesel,SUV,"57,088",Automatic,1,1st Owner,Audi,Audi Q3,2015,99,35 TDI Quattro Premium,₹ 14.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",923,Oct 2015,Third Party insurance,Diesel,5 Seats,"57,088 Kms",First Owner,1968 cc,Automatic,2015,DL9C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",White,TDI Diesel Engine,1968,174.33bhp@4200rpm,380Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,4385mm,2019mm,1608mm,2603mm,1660kg,7-Speed S-Tronic ,AWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,5,460-litres,DOHC,No,5.9 metres,212 Kmph, 8.2 Seconds,2185kg,1571mm,1575mm,,,,delhi
924,0,Petrol,Sedan,"70,382",Automatic,1,1st Owner,Toyota,Toyota Yaris,2020,7132,J Optional CVT BSIV,₹ 8.65 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",924,Jul 2020,Third Party insurance,Petrol,5 Seats,"70,382 Kms",First Owner,1496 cc,Automatic,2020,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",Silver,1.5 Dual VVT-i Engine,1496,105.5bhp@6000rpm,140Nm@4200rpm,4.0,4.0,EFI,No,4425mm,1730mm,1495mm,2550mm,1110Kg,7 Speed CVT,FWD,5,Power,Disc,Drum,"Tubless, Radial",,4,476,DOHC,No,5.1m,,,1580kg,,,,,,delhi
925,0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Ignis,2022,7584,Sigma BSVI,₹ 5.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",925,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,1197 cc,Manual,2022,,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",Others,VVT,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,,,3700mm,1690,1595,2435,840-865,5 Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",,5,260,,,4.7,,,,,,,,,delhi
926,0,Diesel,Sedan,"17,000",Automatic,1,1st Owner,Hyundai,Hyundai Verna,2018,5962,CRDi 1.6 AT SX Plus,₹ 11.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",926,Aug 2018,Third Party insurance,Diesel,5 Seats,"17,000 Kms",First Owner,1582 cc,Automatic,2018,DL7C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",White,U2 VGT Diesel Engine,1582,126.2bhp@4000rpm,259.87nm@1500-3000rpm,4.0,4.0,CRDi,Yes,4440mm,1729mm,1475mm,2600mm,1285,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,4,480,DOHC,No,,,,,,,,,,delhi
927,0,Petrol,SUV,"30,000",Automatic,1,1st Owner,MG,MG Hector,2020,7486,Sharp DCT,₹ 15 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",927,2020,Third Party insurance,Petrol,5 Seats,"30,000 Kms",First Owner,1451 cc,Automatic,2020,DL12,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Others,,1451,141bhp@5000rpm,250Nm@1600-3600rpm,4.0,4.0,,Yes,4655mm,1835mm,1760mm,2750mm,1800,6 Speed,FWD,5,,Disc,Disc,Radial,R17,5,587,,,,,,,,,,,,delhi
928,0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Honda,Honda Jazz,2012,1354,X,₹ 2.61 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",928,Jul 2012,Third Party insurance,Petrol,5 Seats,"70,000 Kms",First Owner,1198 cc,Manual,2012,DL4C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Grey,SOHC i-VTEC,1198,88.8bhp@6200rpm,110Nm@4800rpm,4.0,4.0,PGM - Fi,No,3900mm,1695mm,1535mm,2500mm,1060kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,,SOHC,No,4.9metres,165km/hr,11.2 Seconds,,1490mm,1475mm,,,,delhi
929,0,Petrol,MUV,"65,202",Automatic,1,1st Owner,Maruti,Maruti Ertiga,2019,6700,ZXI AT Petrol,₹ 9.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",929,Jul 2019,Third Party insurance,Petrol,7 Seats,"65,202 Kms",First Owner,1462 cc,Automatic,2019,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Red,K15 Smart Hybrid,1462,103bhp@6000rpm,138Nm@4400rpm,4.0,4.0,MPFI,No,4395 mm,1735 mm,1690 mm,2740 mm,1170 Kg,4 Speed,2WD,7,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,209 litres,DOHC,No,5.2 metres,,,1740 Kg,1510 mm,1520 mm,74 X 85 mm,10.5:1,,delhi
930,0,Petrol,MUV,"72,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2013,4060,VXI,₹ 4.85 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",930,Apr 2013,Third Party insurance,Petrol,7 Seats,"72,000 Kms",First Owner,1373 cc,Manual,2013,DL8C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",Blue,K Series Petrol Engine,1373,93.7bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,4265mm,1695mm,1685mm,2740mm,1160kg,5 Speed ,FWD,7,Power,Disc,Drum,"Tubeless,Radial",,5,135-liters,DOHC,No,5.2 metres,164 Kmph,13 Seconds,1760kg,1480mm,1490mm,73 X 82 mm,17.6:1,,delhi
931,0,Cng,Hatchback,"45,313",Manual,1,1st Owner,Maruti,Maruti Wagon R,2021,7583,CNG LXI,₹ 5.10 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",931,Feb 2021,Not Available,CNG,5 Seats,"45,313 Kms",First Owner,998 cc,Manual,2021,UP14,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Magma Grey,K10B Petrol Engine,998,58.33bhp@5500rpm,78Nm@3500rpm,3.0,4.0,MPFI,No,3655 mm,1620 mm,1675 mm,2435 mm,905-910kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,DOHC,No,4.7 metres,,18.6 Seconds,1340kg,,,73 x 79.5 mm,,,delhi
932,0,Diesel,Sedan,"40,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2015,4700,C 220 CDI Avantgarde,₹ 25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",932,2015,Third Party insurance,Diesel,5 Seats,"40,000 Kms",First Owner,2143 cc,Automatic,2015,,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Others,In-Line Engine,2143,170bhp@3000-4200rpm,400Nm@1400-2800rpm,4.0,4.0,CRDi,Yes,4686mm,2020mm,1442mm,2840mm,1655kg,7 Speed,RWD,5,Power,Disc,Disc,"Tubeless, Radial",17,4,480-litres,DOHC,No,5.61 metres,233 Kmph,7.4 Seconds,2135kg,1588mm,1570mm,,,,delhi
