,city,fuel_type,body_type,km_driven,transmission,ownerno,model,modelyear,color,price
6491,kolkata,Petrol,Sedan,40000,Manual,3,Honda Amaze,2016,Gray,360000
6492,kolkata,Diesel,Sedan,80000,Manual,2,Maruti Swift Dzire,2009,Others,280000
6493,kolkata,Diesel,SUV,90000,Automatic,1,Toyota Fortuner,2016,Others,1639999
6494,kolkata,Diesel,SUV,80000,Automatic,2,Land Rover Freelander 2,2012,Black,950000
6495,kolkata,Diesel,SUV,73000,Manual,2,Toyota Fortuner,2014,White,1299000
6496,kolkata,Petrol,Hatchback,150000,Manual,1,Maruti Wagon R,2010,Others,250000
6497,kolkata,Diesel,Hatchback,60000,Manual,3,Toyota Etios Liva,2011,Others,250000
6498,kolkata,Petrol,Hatchback,82286,Manual,1,Honda Jazz,2016,Others,373000
6499,kolkata,Petrol,SUV,59880,Manual,2,Honda CR-V,2010,White,415000
6500,kolkata,Petrol,Hatchback,10518,Manual,1,Maruti Celerio,2022,Grey,517000
6501,kolkata,Petrol,Hatchback,6204,Manual,1,Maruti Celerio,2020,Grey,455999
6502,kolkata,Diesel,MUV,20000,Manual,1,Mahindra Marazzo,2020,Blue,1250000
6503,kolkata,Petrol,Hatchback,23696,Manual,1,Hyundai i20,2013,Brown,311000
6504,kolkata,Diesel,MUV,112000,Manual,1,Toyota Innova,2016,White,950000
6505,kolkata,Petrol,Hatchback,7569,Manual,1,Maruti Alto 800,2020,Blue,305000
6506,kolkata,Petrol,Hatchback,18800,Automatic,1,Maruti Swift,2019,Blue,583000
6507,kolkata,Petrol,Hatchback,32147,Automatic,1,Renault KWID,2018,Red,250000
6508,kolkata,Petrol,SUV,27000,Manual,1,Ford Ecosport,2016,White,430000
6509,kolkata,Petrol,Hatchback,35100,Manual,1,Chevrolet Beat,2010,Green,150000
6510,kolkata,Petrol,SUV,20000,Manual,1,Tata Nexon,2022,Others,650000
6511,kolkata,Petrol,Hatchback,31458,Manual,1,Hyundai Grand i10,2014,Silver,330000
6512,kolkata,Petrol,Sedan,12000,Automatic,1,Audi A4,2015,White,1499000
6513,kolkata,Petrol,Sedan,10000,Manual,1,Honda Amaze,2021,Black,675000
6514,kolkata,Diesel,SUV,32000,Automatic,1,Maruti Vitara Brezza,2018,Cherry Red,775000
6515,kolkata,Diesel,Hatchback,37659,Manual,1,Maruti Swift,2012,Orange,280000
6516,kolkata,Petrol,Sedan,31479,Automatic,1,Maruti Swift Dzire,2020,Blue,588000
6517,kolkata,Petrol,Hatchback,10998,Manual,1,Maruti Alto 800,2019,Silver,329000
6518,kolkata,Petrol,Hatchback,10000,Automatic,1,Renault KWID,2021,Gray,459999
6519,kolkata,Cng,Hatchback,27370,Manual,1,Maruti Wagon R,2021,White,479000
6520,kolkata,Petrol,Hatchback,39714,Manual,1,Maruti Swift,2016,Silver,380000
6521,kolkata,Petrol,Hatchback,34000,Manual,1,Hyundai EON,2015,Blue,235000
6522,kolkata,Petrol,Hatchback,41469,Manual,2,Hyundai i10,2015,Grey,309000
6523,kolkata,Petrol,Hatchback,6033,Manual,1,Maruti Baleno,2019,Grey,670000
6524,kolkata,Petrol,Hatchback,28036,Manual,1,Maruti Alto 800,2017,White,269000
6525,kolkata,Petrol,Hatchback,19631,Manual,1,Maruti Alto 800,2014,Red,248000
6526,kolkata,Diesel,SUV,70000,Manual,1,Mahindra KUV 100,2016,Others,300000
6527,kolkata,Petrol,Sedan,50000,Manual,1,Honda City,2015,Silver,459999
6528,kolkata,Diesel,SUV,33197,Manual,1,Mahindra XUV500,2020,White,1075000
6529,kolkata,Petrol,Hatchback,29000,Manual,1,Maruti Baleno,2018,Grey,570000
6530,kolkata,Petrol,SUV,60000,Automatic,1,Tata Nexon,2021,Green,975000
6531,kolkata,Petrol,Hatchback,48000,Manual,1,Maruti Wagon R,2018,Grey,330000
6532,kolkata,Petrol,Hatchback,10000,Manual,1,Hyundai EON,2013,Others,220000
6533,kolkata,Petrol,Hatchback,41000,Manual,1,Maruti Swift,2018,Sunset Red,495000
6534,kolkata,Diesel,SUV,79955,Manual,2,Mahindra Scorpio,2017,White,890000
6535,kolkata,Petrol,Hatchback,44446,Manual,2,Hyundai EON,2018,Red,279000
6536,kolkata,Diesel,Hatchback,30658,Manual,1,Tata Tiago,2018,Red,424000
6537,kolkata,Petrol,Sedan,44000,Manual,1,Honda City,2017,Red,595000
6538,kolkata,Petrol,Hatchback,55073,Manual,1,Tata Tiago,2017,Others,352000
6539,kolkata,Petrol,Sedan,43886,Automatic,1,Toyota Corolla Altis,2012,White,480999
6540,kolkata,Diesel,MUV,20000,Manual,1,Mahindra Marazzo,2022,Others,1090000
6541,kolkata,Petrol,Sedan,118569,Manual,2,Honda City,2016,Silver,463999
6542,kolkata,Diesel,Sedan,30000,Manual,1,Volkswagen Vento,2014,Others,340000
6543,kolkata,Petrol,Hatchback,18060,Manual,1,Maruti Alto 800,2019,Red,352000
6544,kolkata,Petrol,Sedan,94042,Manual,1,Honda Amaze,2014,Others,319000
6545,kolkata,Diesel,SUV,90438,Manual,1,Mahindra Scorpio,2017,Black,1075000
6546,kolkata,Petrol,Hatchback,120000,Manual,2,Maruti Wagon R,2009,Gray,140000
6547,kolkata,Petrol,Hatchback,80000,Manual,1,Hyundai Santro Xing,2009,Others,125000
6548,kolkata,Diesel,SUV,50000,Manual,1,Jeep Compass,2018,Others,1200000
6549,kolkata,Petrol,Hatchback,60000,Manual,3,Maruti Ritz,2010,Others,160000
6550,kolkata,Petrol,Hatchback,70000,Manual,2,Maruti Estilo,2010,Others,120000
6551,kolkata,Petrol,SUV,30000,Automatic,2,MG Hector,2020,Others,1499000
6552,kolkata,Diesel,SUV,55000,Manual,1,Hyundai Creta,2018,Grey,999000
6553,kolkata,Petrol,Hatchback,104900,Manual,1,Hyundai i10,2010,Golden,196000
6554,kolkata,Petrol,Sedan,24092,Manual,2,Toyota Yaris,2018,Brown,683000
6555,kolkata,Diesel,Sedan,90000,Manual,2,Maruti Swift Dzire,2017,Others,500000
6556,kolkata,Petrol,Hatchback,28519,Manual,1,Tata Altroz,2020,Golden,649000
6557,kolkata,Petrol,Hatchback,88785,Manual,1,Honda Jazz,2016,Silver,386000
6558,kolkata,Petrol,Hatchback,90000,Manual,2,Volkswagen Polo,2015,Others,300000
6559,kolkata,Diesel,MUV,79755,Manual,1,Tata Hexa,2019,Blue,888000
6560,kolkata,Petrol,Hatchback,80000,Manual,2,Hyundai i20,2017,Silver,560000
6561,kolkata,Petrol,Hatchback,68832,Manual,2,Mahindra KUV 100 NXT,2017,Silver,436000
6562,kolkata,Diesel,SUV,70857,Manual,2,Jeep Compass,2017,Silver,1032000
6563,kolkata,Petrol,Sedan,50000,Manual,3,Honda City,2010,Others,270000
6564,kolkata,Diesel,Sedan,80000,Manual,1,Maruti Ciaz,2015,Others,475000
6565,kolkata,Diesel,Hatchback,110000,Manual,2,Maruti Ritz,2010,Others,140000
6566,kolkata,Petrol,Hatchback,60000,Manual,1,Maruti Wagon R,2013,Others,320000
6567,kolkata,Petrol,Hatchback,70000,Manual,2,Hyundai Grand i10,2014,Others,340000
6568,kolkata,Petrol,Sedan,100000,Manual,2,Maruti Swift Dzire,2011,Others,250000
6569,kolkata,Petrol,Sedan,38000,Manual,1,Hyundai Xcent,2014,Silver,325000
6570,kolkata,Diesel,MUV,55000,Manual,2,Toyota Innova,2014,Silver,799000
6571,kolkata,Petrol,Sedan,60000,Manual,1,Hyundai Xcent,2015,Others,400000
6572,kolkata,Petrol,SUV,4034,Manual,1,Hyundai Venue,2022,Blue,956000
6573,kolkata,Diesel,Hatchback,28614,Manual,2,Chevrolet Beat,2014,Silver,210000
6574,kolkata,Petrol,Hatchback,60000,Manual,1,Maruti Wagon R,2010,Others,240000
6575,kolkata,Petrol,Hatchback,34895,Manual,1,Maruti Alto 800,2015,White,239000
6576,kolkata,Petrol,Hatchback,5891,Automatic,1,Maruti Baleno,2021,Silver,861000
6577,kolkata,Petrol,Hatchback,17776,Automatic,2,Maruti Ignis,2020,Blue,598000
6578,kolkata,Diesel,Sedan,66000,Manual,1,Honda City,2017,White,750000
6579,kolkata,Petrol,Hatchback,10667,Automatic,1,Maruti Wagon R,2020,Silver,559000
6580,kolkata,Diesel,SUV,27218,Manual,1,Kia Sonet,2021,Red,1035000
6581,kolkata,Petrol,Hatchback,28000,Manual,1,Ford Figo,2015,Grey,259000
6582,kolkata,Petrol,SUV,10372,Automatic,2,Kia Seltos,2020,White,1300000
6583,kolkata,Petrol,Hatchback,6000,Manual,1,Maruti Baleno,2019,Blue,650000
6584,kolkata,Petrol,SUV,30022,Automatic,1,Jeep Compass,2018,Grey,1099000
6585,kolkata,Petrol,SUV,47000,Automatic,1,Jeep Compass,2018,White,999000
6586,kolkata,Petrol,Hatchback,2704,Manual,1,Maruti S-Presso,2022,Silver,553000
6587,kolkata,Petrol,Hatchback,14425,Manual,1,Maruti Celerio,2022,Brown,632000
6588,kolkata,Petrol,Hatchback,40000,Manual,1,Maruti Ignis,2018,Others,330000
6589,kolkata,Petrol,Sedan,32488,Automatic,2,Volkswagen Vento,2017,Silver,690000
6590,kolkata,Petrol,Hatchback,73949,Manual,2,Honda Brio,2012,Others,219000
6591,kolkata,Petrol,Hatchback,40000,Automatic,1,Maruti Celerio,2018,Silver,350000
6592,kolkata,Petrol,Hatchback,55920,Manual,2,Hyundai Grand i10,2014,Others,338000
6593,kolkata,Petrol,SUV,30000,Manual,1,Ford Ecosport,2017,Others,500000
6594,kolkata,Petrol,Hatchback,33805,Manual,1,Maruti Swift,2014,Others,408000
6595,kolkata,Petrol,Sedan,73781,Manual,1,Hyundai Xcent,2014,Others,289000
6596,kolkata,Petrol,Hatchback,50000,Manual,2,Maruti Alto 800,2015,White,229999
6597,kolkata,Petrol,Hatchback,65000,Manual,1,Hyundai i20,2014,Red,395000
6598,kolkata,Petrol,Hatchback,48072,Manual,2,Hyundai i20,2011,Grey,220000
6599,kolkata,Petrol,SUV,75420,Automatic,1,Kia Seltos,2020,Red,1200000
6600,kolkata,Diesel,SUV,40722,Manual,1,Maruti Vitara Brezza,2018,Red,725000
6601,kolkata,Petrol,Hatchback,40000,Manual,1,Maruti Swift,2015,Others,430000
6602,kolkata,Petrol,Hatchback,50000,Manual,1,Maruti Swift,2008,Silver,200000
6603,kolkata,Petrol,Hatchback,50000,Manual,2,Maruti Estilo,2009,Gold,120000
6604,kolkata,Petrol,Sedan,40000,Manual,3,Volkswagen Ameo,2017,Others,470000
6605,kolkata,Petrol,Hatchback,3188,Manual,1,Maruti Alto 800,2017,White,296000
6606,kolkata,Petrol,Hatchback,34233,Manual,1,Hyundai i20,2019,Red,527000
6607,kolkata,Petrol,Hatchback,50000,Manual,2,Hyundai Santro Xing,2010,Others,140000
6608,kolkata,Petrol,Sedan,51767,Automatic,1,Honda City,2016,Black,591000
6609,kolkata,Petrol,Hatchback,40965,Manual,1,Hyundai i20,2018,Blue,480000
6610,kolkata,Petrol,Sedan,70000,Manual,2,Hyundai Verna,2011,Others,250000
6611,kolkata,Petrol,SUV,8176,Manual,2,Tata Nexon,2022,Red,822000
6612,kolkata,Petrol,Hatchback,10000,Manual,1,Renault KWID,2022,Others,509999
6613,kolkata,Petrol,Sedan,13327,Manual,2,Toyota Yaris,2018,Red,681000
6614,kolkata,Petrol,SUV,57167,Automatic,2,Ford Ecosport,2019,Black,735000
6615,kolkata,Petrol,Sedan,35100,Manual,1,Volkswagen Vento,2018,Grey,590000
6616,kolkata,Petrol,Hatchback,120000,Manual,1,Hyundai i10,2010,Others,170000
6617,kolkata,Petrol,Hatchback,60000,Manual,2,Hyundai Santro Xing,2010,Others,130000
6618,kolkata,Petrol,Sedan,60000,Manual,1,Chevrolet Aveo,2008,Others,170000
6619,kolkata,Petrol,Hatchback,10000,Manual,1,Maruti Wagon R,2018,Others,450000
6620,kolkata,Diesel,Sedan,55000,Manual,1,Maruti Ciaz,2015,Brown,450000
6621,kolkata,Petrol,Sedan,50000,Manual,1,Hyundai Accent,2011,Others,190000
6622,kolkata,Diesel,Sedan,46980,Manual,2,Hyundai Verna,2015,Silver,494000
6623,kolkata,Petrol,Hatchback,40535,Manual,1,Maruti Swift,2019,Others,535000
6624,kolkata,Petrol,Hatchback,60020,Manual,1,Hyundai Santro Xing,2010,Grey,155000
6625,kolkata,Petrol,Hatchback,787,Automatic,1,Renault KWID,2022,Green,557000
6626,kolkata,Cng,Hatchback,5870,Manual,1,Maruti Wagon R,2022,Silver,674000
6627,kolkata,Diesel,Hatchback,50000,Manual,1,Renault Pulse,2013,Red,180000
6628,kolkata,Petrol,Hatchback,50714,Automatic,1,Maruti Celerio,2014,Silver,318000
6629,kolkata,Petrol,Sedan,40000,Manual,1,Hyundai Xcent,2019,Others,500000
6630,kolkata,Petrol,Hatchback,4187,Manual,1,Maruti Alto 800,2020,Red,403000
6631,kolkata,Petrol,SUV,10164,Automatic,1,MG Hector,2020,Silver,1513000
6632,kolkata,Petrol,Sedan,13269,Manual,1,Hyundai Verna,2022,Blue,1030000
6633,kolkata,Diesel,SUV,90000,Manual,1,Mahindra Scorpio,2020,Others,1530000
6634,kolkata,Petrol,Sedan,16000,Manual,1,Hyundai Verna,2021,Red,1050000
6635,kolkata,Petrol,Sedan,60000,Manual,1,Honda City,2021,Others,810000
6636,kolkata,Petrol,Sedan,47114,Manual,2,Honda City,2010,Golden,235000
6637,kolkata,Petrol,Sedan,50000,Manual,2,Honda City,2014,Others,438999
6638,kolkata,Petrol,Sedan,50000,Manual,2,Honda City,2014,Others,438999
6639,kolkata,Petrol,Hatchback,50000,Manual,2,Ford Figo,2011,Others,200000
6640,kolkata,Petrol,Hatchback,20000,Manual,1,Chevrolet Spark,2012,Others,210000
6641,kolkata,Petrol,Hatchback,41424,Manual,2,Honda Brio,2013,Silver,225000
6642,kolkata,Petrol,Hatchback,23829,Manual,2,Maruti Alto 800,2020,Red,378000
6643,kolkata,Petrol,Sedan,44199,Manual,1,Honda City,2019,Silver,684000
6644,kolkata,Petrol,Sedan,40000,Manual,1,Hyundai Verna,2018,Red,800000
6645,kolkata,Petrol,SUV,55625,Manual,1,Ford Ecosport,2015,White,419000
6646,kolkata,Petrol,Hatchback,29230,Manual,1,Maruti Wagon R,2015,Silver,309000
6647,kolkata,Petrol,Sedan,30000,Manual,1,Maruti Swift Dzire,2017,Others,525000
6648,kolkata,Petrol,Hatchback,25152,Manual,1,Volkswagen Polo,2019,White,509999
6649,kolkata,Petrol,Sedan,62665,Manual,1,Maruti Swift Dzire,2012,Silver,289000
6650,kolkata,Petrol,Hatchback,76800,Manual,1,Maruti Wagon R,2014,Brown,273000
6651,kolkata,Petrol,SUV,80000,Manual,1,Honda WR-V,2017,Others,600000
6652,kolkata,Petrol,SUV,37833,Manual,2,Ford Ecosport,2016,Silver,509999
6653,kolkata,Petrol,Hatchback,40000,Manual,1,Maruti Alto 800,2015,Others,300000
6654,kolkata,Diesel,SUV,72000,Automatic,2,Land Rover Freelander 2,2012,Black,969999
6655,kolkata,Petrol,Sedan,30000,Automatic,1,Hyundai Elantra,2018,Others,1400000
6656,kolkata,Diesel,Sedan,80000,Manual,2,Hyundai Xcent,2014,Others,300000
6657,kolkata,Petrol,Sedan,30000,Automatic,1,Hyundai Elantra,2018,Others,1500000
6658,kolkata,Petrol,Hatchback,90000,Manual,2,Volkswagen Polo,2014,Blue,290000
6659,kolkata,Diesel,MUV,113000,Manual,1,Toyota Innova,2014,Silver,750000
6660,kolkata,Petrol,Sedan,90000,Manual,2,Honda Civic,2012,Others,350000
6661,kolkata,Diesel,Hatchback,92202,Manual,1,Maruti Swift,2013,Silver,296000
6662,kolkata,Petrol,Hatchback,79783,Manual,2,Hyundai Grand i10,2018,Orange,376000
6663,kolkata,Petrol,Sedan,10000,Manual,1,Honda City,2022,Others,1399000
6664,kolkata,Petrol,Sedan,23227,Manual,2,Maruti Swift Dzire,2021,Others,690000
6665,kolkata,Petrol,Sedan,3089,Manual,3,Maruti Ciaz,2019,Red,714000
6666,kolkata,Petrol,Sedan,28546,Manual,1,Honda Amaze,2019,Golden Brown,600000
6667,kolkata,Petrol,Hatchback,85435,Manual,1,Hyundai Grand i10,2016,Orange,342000
6668,kolkata,Petrol,Hatchback,83124,Manual,2,Honda Brio,2012,Silver,208000
6669,kolkata,Petrol,Sedan,87859,Manual,2,Toyota Etios,2014,Others,279000
6670,kolkata,Diesel,Sedan,65000,Manual,1,Honda City,2017,Brown,600000
6671,kolkata,Diesel,SUV,50000,Automatic,1,Mahindra Ssangyong Rexton,2018,Black,1450000
6672,kolkata,Petrol,Sedan,80000,Manual,3,Toyota Etios,2012,Others,225000
6673,kolkata,Petrol,Hatchback,25000,Manual,1,Hyundai Grand i10,2018,Red,400000
6674,kolkata,Diesel,Sedan,120000,Manual,1,Ambassador,2014,Yellow,120000
6675,kolkata,Petrol,Hatchback,3000,Manual,1,Hyundai i20,2019,Grey,625000
6676,kolkata,Petrol,Hatchback,37001,Manual,1,Hyundai Grand i10,2018,Grey,385000
6677,kolkata,Petrol,Hatchback,39000,Manual,1,Maruti Swift,2013,Red,335000
6678,kolkata,Petrol,Sedan,20000,Automatic,1,Honda City,2020,Black,985000
6679,kolkata,Diesel,Sedan,103033,Manual,3,Hyundai Xcent,2015,Others,271000
6680,kolkata,Petrol,Hatchback,25968,Manual,1,Hyundai Grand i10,2017,Silver,480999
6681,kolkata,Petrol,Hatchback,11798,Manual,1,Maruti Wagon R,2020,Silver,555000
6682,kolkata,Petrol,Sedan,65814,Manual,1,Volkswagen Ameo,2017,White,430000
6683,kolkata,Petrol,SUV,69007,Manual,1,Kia Seltos,2021,White,1200000
6684,kolkata,Diesel,Hatchback,71420,Manual,1,Maruti Swift,2012,Blue,286000
6685,kolkata,Petrol,Hatchback,10000,Manual,1,Hyundai Grand i10 Nios,2021,Blue,680000
6686,kolkata,Petrol,Hatchback,9817,Manual,1,Datsun RediGO,2020,Silver,349000
6687,kolkata,Petrol,Hatchback,124206,Manual,2,Maruti Celerio,2018,White,347000
6688,kolkata,Petrol,Hatchback,50000,Manual,2,Maruti Wagon R,2009,Others,125000
6689,kolkata,Petrol,SUV,1062,Automatic,1,Renault Kiger,2023,Silver,785000
6690,kolkata,Petrol,Hatchback,10000,Manual,1,Hyundai Grand i10,2018,Others,490000
6691,kolkata,Diesel,MUV,10000,Manual,1,Toyota Innova Crysta,2019,Others,1700000
6692,kolkata,Petrol,Hatchback,20000,Manual,1,Hyundai Grand i10,2015,Others,350000
6693,kolkata,Diesel,Sedan,68000,Manual,1,Honda City,2015,Brown,400000
6694,kolkata,Petrol,Hatchback,65000,Manual,1,Volkswagen Polo,2016,Silver,365000
6695,kolkata,Petrol,Hatchback,30000,Manual,2,Maruti Swift,2016,Others,400000
6696,kolkata,Petrol,Hatchback,60000,Manual,2,Hyundai EON,2016,White,254999
6697,kolkata,Petrol,Sedan,45699,Automatic,2,Maruti Swift Dzire,2017,Blue,601000
6698,kolkata,Petrol,Hatchback,81575,Manual,1,Hyundai i10,2011,Silver,216000
6699,kolkata,Petrol,Sedan,42000,Automatic,1,Honda City,2017,golden brown,670000
6700,kolkata,Petrol,Sedan,32092,Manual,1,Hyundai Verna,2018,Black,719000
6701,kolkata,Petrol,Hatchback,65916,Manual,3,Hyundai Santro Xing,2010,Silver,142000
6702,kolkata,Diesel,MUV,50000,Manual,1,Maruti Ertiga,2017,Others,750000
6703,kolkata,Petrol,SUV,9169,Manual,1,Tata Punch,2022,Green,827000
6704,kolkata,Petrol,Sedan,45275,Manual,1,Maruti Swift Dzire,2018,Others,475000
6705,kolkata,Petrol,Hatchback,70000,Manual,2,Hyundai Santro Xing,2010,Others,120000
6706,kolkata,Petrol,Hatchback,70000,Manual,2,Maruti Alto 800,2015,Others,210000
6707,kolkata,Petrol,Hatchback,30000,Manual,1,Maruti Alto 800,2019,Others,330000
6708,kolkata,Petrol,Sedan,10000,Automatic,1,Honda City,2021,Others,1400000
6709,kolkata,Diesel,SUV,80000,Manual,2,Ford Ecosport,2017,Others,525000
6710,kolkata,Petrol,Hatchback,40000,Manual,1,Hyundai i10,2012,Silver,280000
6711,kolkata,Petrol,Hatchback,30000,Manual,1,Hyundai Grand i10,2017,Others,430000
6712,kolkata,Diesel,Sedan,80000,Manual,1,Tata Indigo,2009,White,114999
6713,kolkata,Petrol,Hatchback,65180,Manual,2,Hyundai i20,2019,Blue,598000
6714,kolkata,Petrol,Hatchback,110190,Manual,1,Hyundai Grand i10,2015,Red,271000
6715,kolkata,Petrol,Hatchback,50000,Manual,2,Maruti Alto 800,2019,Others,276000
6716,kolkata,Petrol,Hatchback,45550,Manual,2,Maruti Ritz,2014,Others,248000
6717,kolkata,Petrol,Hatchback,14756,Manual,1,Maruti Swift,2021,Silver,592000
6718,kolkata,Petrol,Hatchback,30000,Manual,2,Maruti Alto K10,2017,Others,290000
6719,kolkata,Petrol,Hatchback,63179,Manual,1,Hyundai Grand i10,2015,Others,341000
6720,kolkata,Petrol,Hatchback,17436,Manual,1,Volkswagen Polo,2019,Blue,547000
6721,kolkata,Petrol,Sedan,52130,Manual,1,Maruti Ciaz,2018,Blue,566000
6722,kolkata,Petrol,Hatchback,60000,Manual,1,Maruti Alto 800,2018,Others,280000
6723,kolkata,Diesel,Sedan,46315,Manual,1,Ford Fiesta,2014,Brown,285000
6724,kolkata,Petrol,Sedan,65000,Manual,1,Hyundai Xcent,2015,Blue,299000
6725,kolkata,Diesel,Hatchback,90000,Manual,1,Hyundai Grand i10,2014,Others,270000
6726,kolkata,Petrol,Sedan,32395,Manual,1,Honda City,2017,Brown,699000
6727,kolkata,Diesel,SUV,89331,Manual,1,Mahindra XUV500,2016,Silver,850000
6728,kolkata,Petrol,Sedan,10000,Automatic,1,Honda City,2020,Others,1250000
6729,kolkata,Petrol,SUV,20000,Manual,1,Mahindra KUV 100,2016,Red,400000
6730,kolkata,Petrol,Hatchback,10000,Manual,1,Datsun RediGO,2020,Others,354000
6731,kolkata,Diesel,SUV,36374,Manual,1,Hyundai Venue,2019,White,850000
6732,kolkata,Petrol,SUV,20801,Manual,1,Nissan Magnite,2021,Black,669000
6733,kolkata,Petrol,Hatchback,43214,Manual,1,Hyundai i20,2019,Red,480999
6734,kolkata,Diesel,SUV,31584,Manual,1,Mahindra XUV500,2021,White,1170000
6735,kolkata,Diesel,SUV,88755,Manual,1,Hyundai Creta,2016,Others,619000
6736,kolkata,Petrol,MUV,50000,Automatic,1,Maruti Ertiga,2018,Others,875000
6737,kolkata,Petrol,Hatchback,7277,Automatic,1,Renault KWID,2020,Others,518000
6738,kolkata,Diesel,Sedan,44200,Manual,1,Honda City,2014,White,450000
6739,kolkata,Petrol,Hatchback,36920,Manual,3,Honda Brio,2014,Brown,235000
6740,kolkata,Petrol,Hatchback,14567,Manual,1,Maruti Swift,2021,Silver,620000
6741,kolkata,Diesel,Hatchback,40000,Manual,1,Mahindra KUV 100 NXT,2018,Red,450000
6742,kolkata,Petrol,Hatchback,30000,Manual,2,Maruti Wagon R,2012,Others,250000
6743,kolkata,Petrol,Sedan,50000,Manual,1,Hyundai Verna,2018,Others,880000
6744,kolkata,Petrol,Hatchback,19000,Manual,1,Maruti Celerio X,2018,Orange,425000
6745,kolkata,Diesel,SUV,86331,Automatic,2,Audi Q5,2014,Blue,1100000
6746,kolkata,Petrol,Hatchback,10000,Manual,1,Tata Tiago,2022,Black,580000
6747,kolkata,Petrol,SUV,4603,Manual,1,Tata Nexon,2021,Green,890000
6748,kolkata,Petrol,Hatchback,7291,Manual,1,Maruti Celerio,2022,Silver,626000
6749,kolkata,Petrol,Hatchback,2179,Manual,1,Hyundai Grand i10 Nios,2022,Blue,753000
6750,kolkata,Petrol,Hatchback,26226,Manual,1,Hyundai Grand i10,2017,Others,355000
6751,kolkata,Diesel,Hatchback,35000,Manual,1,Volkswagen Polo,2016,Orange,399000
6752,kolkata,Petrol,Hatchback,24622,Manual,3,Hyundai EON,2014,Others,209000
6753,kolkata,Diesel,Sedan,60000,Manual,1,Mahindra Renault Logan,2009,Gray,125000
6754,kolkata,Petrol,Hatchback,37647,Manual,1,Hyundai i10,2011,Red,199000
6755,kolkata,Diesel,SUV,57321,Manual,1,Renault Duster,2014,Silver,354000
6756,kolkata,Diesel,MUV,67020,Automatic,1,Tata Hexa,2017,Blue,725000
6757,kolkata,Petrol,SUV,20000,Automatic,1,Renault Kiger,2022,Others,1050000
6758,kolkata,Diesel,SUV,65000,Manual,1,Hyundai Creta,2015,White,500000
6759,kolkata,Petrol,SUV,60000,Manual,1,Hyundai Creta,2015,Others,550000
6760,kolkata,Petrol,Hatchback,30000,Manual,1,Hyundai EON,2014,Others,225000
6761,kolkata,Petrol,Hatchback,70000,Manual,1,Maruti Alto 800,2014,Others,180000
6762,kolkata,Petrol,Hatchback,50000,Manual,1,Ford Figo,2010,Green,165000
6763,kolkata,Petrol,MUV,24000,Manual,1,Honda Mobilio,2016,Brown,499000
6764,kolkata,Petrol,Hatchback,50000,Manual,2,Hyundai i10,2010,Others,170000
6765,kolkata,Petrol,SUV,40000,Manual,1,Honda WR-V,2017,Black,570000
6766,kolkata,Petrol,SUV,71521,Manual,1,Hyundai Creta,2016,Silver,627000
6767,kolkata,Petrol,Hatchback,42267,Manual,1,Tata Altroz,2020,Red,471000
6768,kolkata,Petrol,Sedan,57986,Automatic,1,Maruti Ciaz,2018,Blue,728000
6769,kolkata,Petrol,Hatchback,17252,Automatic,1,Tata Tiago NRG,2022,Green,659000
6770,kolkata,Petrol,Hatchback,70000,Manual,2,Maruti Zen Estilo,2010,Others,120000
6771,kolkata,Diesel,SUV,20817,Manual,1,Mahindra XUV500,2017,Others,819999
6772,kolkata,Petrol,Sedan,39579,Manual,1,Maruti Swift Dzire,2010,Others,222000
6773,kolkata,Petrol,Hatchback,21477,Manual,3,Hyundai EON,2014,Silver,206000
6774,kolkata,Diesel,MUV,55000,Manual,1,Maruti Ertiga,2016,White,625000
6775,kolkata,Petrol,Hatchback,9000,Manual,1,Hyundai Grand i10 Nios,2021,White,650000
6776,kolkata,Petrol,Hatchback,40000,Manual,1,Ford Figo,2010,Others,175000
6777,kolkata,Petrol,Sedan,20000,Manual,1,Hyundai Verna,2019,Grey,899000
6778,kolkata,Diesel,SUV,120000,Manual,2,Mahindra Scorpio,2016,Others,850000
6779,kolkata,Petrol,Hatchback,30000,Manual,2,Maruti Alto K10,2017,Others,280000
6780,kolkata,Petrol,SUV,60000,Automatic,1,Tata Nexon,2021,Others,900000
6781,kolkata,Diesel,SUV,55330,Manual,1,Jeep Compass,2017,White,1170000
6782,kolkata,Petrol,Sedan,32152,Manual,1,Maruti Swift Dzire,2015,Others,384000
6783,kolkata,Petrol,Hatchback,66906,Manual,2,Hyundai Grand i10,2014,Silver,292000
