,it,ft,bt,km,transmission,ownerno,owner,oem,model,modelyear,centralvariantid,variantname,price,priceactual,pricesaving,pricefixedtext,trendingtext,row_index,registration_year,insurance_validity,fuel_type,seats,kms_driven,rto,ownership,engine_displacement,transmission,year_of_manufacture,top_features,color,engine_type,displacement,max_power,max_torque,no_of_cylinder,values_per_cylinder,value_configuration,fuel_suppy_system,borex_stroke,turbo_charger,super_charger,length,width,height,wheel_base,front_tread,rear_tread,kerb_weight,gross_weight,gear_box,drive_type,seating_capacity,steering_type,turning_radius,front_brake_type,rear_brake_type,tyre_type,alloy_wheel_size,no_door_numbers,ground_clearance_unladen,cargo_volumn,compression_ratio,acceleration,top_speed,city
1286,0,Petrol,Hatchback,"65,000",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2010,1958,Petrol Highline 1.2L,₹ 1.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1286,Oct 2010,Comprehensive,Petrol,5 Seats,"65,000 Kms",WB06,First Owner,1198 cc,Manual,2010,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Red,In-Line Petrol Engine,1198,73.9bhp@5400rpm,110Nm@3750rpm,3.0,4.0,,MPFI ,,No,No,3970mm,1682mm,1453mm,2456mm,,,1055kg,,5 Speed,FWD,5,Power,4.97 metres,Disc,Drum,"Tubeless,Radial",15,5,,,,14.2 Seconds,162.9km/hr,kolkata
1287,0,Petrol,Hatchback,"45,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2016,1569,Magna 1.1L,₹ 2.79 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1287,Nov 2016,Comprehensive,Petrol,5 Seats,"45,000 Kms",WB02,First Owner,1086 cc,Manual,2016,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",Maroon,IRDE2 Engine,1086,68.05bhp@5500rpm,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,860kg,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,Tubeless,,5,,225-litres,,14.3 Seconds,165 Kmph,kolkata
1288,0,Diesel,Sedan,"55,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2017,6557,Delta Diesel,₹ 5.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1288,Nov 2017,Comprehensive,Diesel,5 Seats,"55,000 Kms",WB02,First Owner,1248 cc,Automatic,2017,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Silver,DDIS 200 Engine,1248,88.50bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDI,69.6 x 82 mm,Yes,No,4490 mm,1730 mm,1485 mm,2650 mm,,,1105,1590 kg,5 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,"Tubeless, Radial",15,4,,510-litres,,,,kolkata
1289,0,Petrol,Hatchback,"26,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,5605,1.2 Kappa Sportz Option,₹ 4.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1289,Nov 2019,Comprehensive,Petrol,5 Seats,"26,000 Kms",WB18,First Owner,1197 cc,Manual,2019,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",White,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1160,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,,256-liters,,12.9 Seconds,165 Kmph,kolkata
1290,0,Petrol,Sedan,"54,000",Automatic,1,1st Owner,Skoda,Skoda Rapid,2016,3157,1.6 MPI AT Style Plus,₹ 4.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1290,Dec 2016,Comprehensive,Petrol,5 Seats,"54,000 Kms",WB02,First Owner,1598 cc,Automatic,2016,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Silver,Petrol Engine,1598,103.52bhp@5250rpm,153Nm@3800rpm,4.0,4.0,DOHC,MPFI,,No,No,4386mm,1699mm,1466mm,2552mm,,,1180kg,1720kg,6 Speed ,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,,460-litres,,11 Seconds,185 Kmph,kolkata
1291,0,Petrol,Sedan,"41,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2015,1845,1.6 VTVT SX,₹ 4.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1291,Dec 2015,Comprehensive,Petrol,5 Seats,"41,000 Kms",WB02,First Owner,1591 cc,Manual,2015,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Silver,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,77.0 X 85.44 mm,No,No,4375mm,1700mm,1475mm,2570mm,,,1290,,5 Speed,FWD,5,Power,5.2 metres,Disc ,Drum,Tubeless,16,4,,465-litres,10.5:1,10.5 Seconds,196 Kmph,kolkata
1292,0,Diesel,SUV,"29,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2021,8319,2.0 Limited 4X4 Opt Diesel AT BSVI,₹ 22.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1292,Dec 2021,Comprehensive,Diesel,5 Seats,"29,000 Kms",WB18,First Owner,1956 cc,Automatic,2021,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",White,2.0L Multijet Diesel,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,,Yes,,4405mm,1818mm,1640mm,2636mm,,,1660,,9 Speed,4x4,5,Power,,Disc,Disc,"Tubeless, Radial",18,5,,,,,160.21kmph,kolkata
1293,0,Diesel,Sedan,"23,000",Automatic,1,1st Owner,BMW,BMW 3 Series,2018,5892,320d Luxury Line Plus,₹ 22.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1293,Jul 2018,Comprehensive,Diesel,5 Seats,"23,000 Kms",WB02,First Owner,1995 cc,Automatic,2018,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Blue,Diesel Engine ,1995,190bhp@4000rpm,400Nm@1750-2750rpm,4.0,4.0,DOHC,CRDi,,Yes,No,4633mm,2031mm,1429mm,2810mm,1544mm,1583mm,1570,,8 Speed,RWD,5,Power,5.5 metres,Disc,Disc,"Tubeless,Radial",17,4,,480-litres,,7.3 Seconds,230 Kmph,kolkata
1294,0,Petrol,Hatchback,"39,000",Manual,1,1st Owner,Honda,Honda Jazz,2012,1358,X,₹ 2.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1294,Oct 2012,Comprehensive,Petrol,5 Seats,"39,000 Kms",WB06,First Owner,1198 cc,Manual,2012,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Grey,SOHC i-VTEC,1198,88.8bhp@6200rpm,110Nm@4800rpm,4.0,4.0,SOHC,PGM - Fi,,No,No,3900mm,1695mm,1535mm,2500mm,1490mm,1475mm,1060kg,,5 Speed,FWD,5,Power,4.9metres,Disc,Drum,"Tubeless,Radial",15,5,,,,11.2 Seconds,165km/hr,kolkata
1295,0,Petrol,Sedan,"34,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2019,5968,VTVT 1.6 SX Option,₹ 8.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1295,Dec 2019,Comprehensive,Petrol,5 Seats,"34,000 Kms",WB02,First Owner,1591 cc,Manual,2019,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Grey,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,DOHC,MPFI,77.0 X 85.44 mm,No,No,4440mm,1729mm,1475mm,2600mm,,,1248,,6 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,16,4,,480,,11.31 Seconds,,kolkata
1296,0,Petrol,Sedan,"75,000",Automatic,1,1st Owner,Toyota,Toyota Camry,2015,2108,2.5 G,₹ 9.90 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1296,Aug 2015,Comprehensive,Petrol,5 Seats,"75,000 Kms",WB06,First Owner,2494 cc,Automatic,2015,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",White,2AR-FE Petrol Engine,2494,178.4bhp@6000rpm,233Nm@4100rpm,4.0,4.0,DOHC,EFI,,No,No,4850mm,1825mm,1480mm,2775mm,1580mm,1570mm,1490kg,2000kg,6 Speed,FWD,5,Power,5.5 metres,Ventilated Disc,Solid Disc,"Tubeless,Radial",16,4,,436-litres,,9.2 Seconds,210 Kmph,kolkata
1297,0,Petrol,Hatchback,"12,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2020,7093,Sportz Dual Tone,₹ 5.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1297,Dec 2020,Comprehensive,Petrol,5 Seats,"12,000 Kms",WB52,First Owner,1197 cc,Manual,2020,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",White,1.2 Kappa petrol,1197,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,,,No,,3805mm,1680,1520,2450,,,1140,,5-Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",15,5,,,,,,kolkata
1298,0,Diesel,SUV,"51,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2018,3804,W4,₹ 7.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1298,May 2018,Comprehensive,Diesel,7 Seats,"51,000 Kms",WB02,First Owner,2179 cc,Manual,2018,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",Orange,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,,Yes,No,4585mm,1890mm,1785mm,2700mm,,,1785,2510kg,6 Speed ,FWD,7,Power,5.6 metres,Disc,Disc,Tubeless Tyres,,5,,720-litres,,10 Seconds,185 Kmph,kolkata
1299,0,Petrol,Hatchback,"46,000",Manual,1,1st Owner,Honda,Honda Brio,2018,6369,1.2 S Option MT,₹ 3.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1299,May 2018,Comprehensive,Petrol,5 Seats,"46,000 Kms",WB72,First Owner,1198 cc,Manual,2018,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Radio",Grey,i-VTEC Engine,1198,86.8bhp@6000rpm,109Nm@4500rpm,4.0,4.0,SOHC,PGM - Fi,,No,No,3610mm,1680mm,1500mm,2345mm,1480mm,1465mm,930kg,,5 Speed,FWD,5,Power,4.5 metres,Disc,Drum,"Tubeless,Radial",,5,,175-litres,,14.5 Seconds,145 Kmph,kolkata
1300,0,Diesel,Sedan,"39,000",Automatic,1,1st Owner,BMW,BMW 3 Series,2013,243,320d Sport Line,₹ 11 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1300,May 2013,Comprehensive,Diesel,5 Seats,"39,000 Kms",WB02,First Owner,1995 cc,Automatic,2013,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",White,Diesel Engine,1995,184bhp@4000rpm,380Nm@1750-2750rpm,4.0,4.0,DOHC,CRDi,,Yes,No,4624mm,2031mm,1429mm,2810mm,1543mm,1583mm,1500,,8 Speed,RWD,5,Power,5.5 metres,Disc,Disc,"Tubeless,Radial",17,4,,480-litres,,7.4 Seconds,235 Kmph,kolkata
1301,0,Petrol,Sedan,"45,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2015,1841,1.4 VTVT,₹ 3.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1301,Oct 2015,Comprehensive,Petrol,5 Seats,"45,000 Kms",WB02,First Owner,1396 cc,Manual,2015,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Speakers Front",Silver,VTVT Petrol Engine,1396,105.5bhp@6300rpm,135.3Nm@5000rpm,4.0,4.0,DOHC,MPFI,77.0 X 85.44 mm,No,No,4375mm,1700mm,1475mm,2570mm,,,1170,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,4,,465-litres,10.5:1,10.5 Seconds,171 Kmph,kolkata
1302,0,Diesel,SUV,"2,000",Automatic,1,1st Owner,Mahindra,Mahindra Scorpio N,2023,9236,Z8L Diesel AT BSVI,₹ 23.70 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1302,Jul 2023,Comprehensive,Diesel,7 Seats,"2,000 Kms",WB02,First Owner,2198 cc,Automatic,2023,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Green,mHawk,2198,172.45bhp@3500rpm,400Nm@1750-2750rpm,4.0,4.0,,,,Yes,,4662mm,1917,1857,2750,,,1935,,6-Speed,2WD,7,Electric,,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",18,5,,,,,,kolkata
1303,0,Petrol,Sedan,"47,000",Manual,1,1st Owner,Honda,Honda City,2017,1216,i VTEC VX,₹ 6.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1303,Apr 2017,Third Party insurance,Petrol,5 Seats,"47,000 Kms",WB02,First Owner,1497 cc,Manual,2017,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Silver,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1065kg,,5 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,,510-litres,10.3:1,10 Seconds,195 Kmph,kolkata
1304,0,Petrol,SUV,"55,000",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2020,8943,SX Opt Knight IVT BSVI,₹ 14.15 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1304,Aug 2020,Third Party insurance,Petrol,5 Seats,"55,000 Kms",WB02,First Owner,1497 cc,Automatic,2020,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",White,1.5 L MPi Petrol,1497,113.18bhp@6300rpm,143.8Nm@4500rpm,4.0,4.0,DOHC,MPi,,No,,4300mm,1790mm,1635mm,2610mm,,,1550,,6-speed IVT,,5,Power,,Disc,Disc,"Tubeless, Radial",17,5,,,,,,kolkata
1305,0,Petrol,Hatchback,"5,000",Manual,1,1st Owner,Renault,Renault KWID,2022,7431,1.0 RXT Opt,₹ 4.55 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1305,Jul 2022,Comprehensive,Petrol,5 Seats,"5,000 Kms",WB16,First Owner,999 cc,Manual,2022,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Silver,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,No,No,3731mm,1579mm,1474mm,2422mm,,,730,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,,279,,,,kolkata
1306,0,Petrol,Hatchback,"5,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2021,3943,LXI,₹ 3.30 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1306,May 2021,Comprehensive,Petrol,5 Seats,"5,000 Kms",WB02,First Owner,796 cc,Manual,2021,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Day Night Rear View Mirror, Passenger Side Rear View Mirror",Blue,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,,177-litres,,19 Seconds,140 kmph,kolkata
1307,0,Petrol,SUV,"32,000",Automatic,1,1st Owner,Audi,Audi Q3,2018,5902,30 TFSI Premium FWD,₹ 21 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1307,Jun 2018,Comprehensive,Petrol,5 Seats,"32,000 Kms",WB08,First Owner,1395 cc,Automatic,2018,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Cd Player",Red,TFSI Petrol Engine,1395,147.51bhp@5000-6000rpm,250nm@1500-3500rpm,4.0,4.0,DOHC,MPFi,,Yes,No,4388mm,1831mm,1608mm,2603mm,1571mm,1575mm,1565Kg,2005Kg,6 Speed,FWD,5,Power,5.9 metres,Disc,Disc,"Tubeless,Radial",18,5,,460,,8.9 Seconds,204 Kmph,kolkata
1308,0,Petrol,MUV,"20,000",Manual,1,1st Owner,Kia,Kia Carens,2022,10307,Prestige,₹ 10.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1308,Jul 2022,Comprehensive,Petrol,7 Seats,"20,000 Kms",WB02,First Owner,1497 cc,Manual,2022,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",White,Smartstream G1.5,1497,113.42bhp@6300rpm,144Nm@4500rpm,4.0,4.0,,DPFi,,No,,4540mm,1800mm,1708mm,2780mm,,,1540,,6-Speed,2WD,7,Electric,,Disc,Disc,"Tubeless, Radial",,5,,,,,,kolkata
1309,0,Petrol,MUV,"20,000",Manual,1,1st Owner,Kia,Kia Carens,2022,8720,Prestige BSVI,₹ 10.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1309,Sept 2022,Comprehensive,Petrol,7 Seats,"20,000 Kms",WB08,First Owner,1497 cc,Manual,2022,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",White,Smartstream G1.5,1497,113.42bhp@6300rpm,144Nm@4500rpm,4.0,4.0,,DPFi,,No,,4540mm,1800mm,1708mm,2780mm,,,1540,,6-Speed,2WD,7,Electric,,Disc,Disc,"Tubeless, Radial",,5,,,,,,kolkata
1310,0,Petrol,Sedan,"61,000",Manual,1,1st Owner,Renault,Renault Scala,2013,5137,RxL Travelogue,₹ 1.99 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1310,Dec 2013,Comprehensive,Petrol,5 Seats,"61,000 Kms",WB02,First Owner,1498 cc,Manual,2013,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",Silver,XH2 Petrol Engine,1498,97.64bhp@6000rpm,134Nm@4000rpm,4.0,4.0,,,,No,No,4425mm,1695mm,1505mm,2600mm,1480mm,1485mm,1005-1010kg,,5 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,,490-litre,,,,kolkata
1311,0,Petrol,SUV,"14,000",Manual,2,2nd Owner,Jeep,Jeep Compass,2019,5936,1.4 Sport,₹ 11.90 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1311,Sept 2019,Comprehensive,Petrol,5 Seats,"14,000 Kms",WB26,Second Owner,1368 cc,Manual,2019,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",Red,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,4395mm,1818mm,1640mm,2636mm,,,1537 kgs,,6 Speed,4X2,5,Power,,Disc,Discs,"Radial, Tubless",,5,,408-litres,,9.99 Seconds,186.69 kmph,kolkata
1312,0,Diesel,SUV,"45,000",Automatic,1,1st Owner,Audi,Audi Q3,2015,91,2.0 TDI,₹ 11.90 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1312,Sept 2015,Comprehensive,Diesel,5 Seats,"45,000 Kms",WB08,First Owner,1968 cc,Automatic,2015,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Black,TDI Diesel Engine,1968,174.33bhp@4200rpm,380Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,4385mm,2019mm,1608mm,2603mm,1571mm,1575mm,1660kg,2185kg,7-Speed S-Tronic ,AWD,5,Power,5.9 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,5,,460-litres,, 8.2 Seconds,212 Kmph,kolkata
1313,0,Petrol,Sedan,"38,247",Manual,1,1st Owner,Hyundai,Hyundai Verna,2016,1842,1.6 VTVT S,₹ 5.35 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1313,Jul 2016,Comprehensive,Petrol,5 Seats,"38,247 Kms",WB06,First Owner,1591 cc,Manual,2016,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",Red,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,77.0 X 85.44 mm,No,No,4375mm,1700mm,1475mm,2570mm,,,1250,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,4,,465-litres,10.5:1,10.5 Seconds,196 Kmph,kolkata
1314,0,Petrol,Sedan,"41,754",Manual,2,2nd Owner,Honda,Honda Amaze,2015,1168,S i-Vtech,₹ 3.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1314,Aug 2015,Third Party insurance,Petrol,5 Seats,"41,754 Kms",WB02,Second Owner,1198 cc,Manual,2015,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Radio",Silver,i-VTEC Petrol Engine,1198,86.7bhp@6000rpm,109Nm@4500rpm,4.0,4.0,SOHC,,,No,No,3990mm,1680mm,1505mm,2405mm,,,950kg,,5 Speed,FWD,5,Power,4.5 metres,Disc,Drum,"Tubeless,Radial",,4,,400-litres,,15 Seconds,160 Kmph,kolkata
1315,0,Diesel,SUV,"52,000",Manual,1,1st Owner,Mahindra,Mahindra Scorpio,2003,3668,2.6 SLX,₹ 2.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1315,Dec 2003,Comprehensive,Diesel,8 Seats,"52,000 Kms",WB02,First Owner,2179 cc,Manual,2003,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks",Black,In-Line Engine,2179,120bhp@4000rpm,290Nm@1800-2800rpm,4.0,4.0,,CRDI,94 x 94 mm,Yes,No,4430mm,1817mm,1975mm,2680mm,,,2020,2510kg,5 Speed,2WD,8,Power,5.6m,Disc,Drum,"Tubeless,Radial",16,5,,460 litres,18.5:1,16.5 seconds,152km/hr,kolkata
